id_client;mariee;retraite;a_charge;genre;facture_mensuelle;telephone;plusieurs_numeros;internet;total_factures;contrat;facture_par_mail;type_de_paiement;client_depuis_mois;sortie_client
CASZJ08728;1;0;0;0;69.100;1;1;1;4096.900;1;1;Mailed check;59;0
VJUZB73964;1;0;1;0;45.250;1;0;1;155.350;0;0;Mailed check;4;0
OMVMY76442;1;0;1;0;19.850;1;0;0;;2;0;Mailed check;0;0
MXBEO58478;0;0;0;0;20.300;1;0;0;475.100;1;0;Mailed check;22;0
TBIYD83982;0;0;0;1;84.700;1;1;2;6185.150;2;1;Bank transfer (automatic);72;0
TIBIX25338;1;0;1;0;30.200;0;2;1;469.650;0;1;Bank transfer (automatic);15;0
AETCS07616;0;0;0;1;19.300;1;0;0;19.300;0;0;Electronic check;1;1
PJGGA14472;0;0;0;1;95.250;1;0;2;5464.650;2;1;Electronic check;57;1
YDEUL68061;0;1;0;1;19.500;1;0;0;106.800;0;0;Bank transfer (automatic);6;0
FTHLT36882;0;0;0;1;63.050;1;1;1;1067.050;0;1;Bank transfer (automatic);16;0
IVJNU52021;0;0;1;1;30.100;0;2;1;1131.300;0;0;Credit card (automatic);39;1
EEBDC07547;1;0;1;0;19.900;1;0;0;76.650;2;0;Mailed check;4;0
MTILT95721;1;0;0;0;106.750;1;1;2;6252.900;0;1;Electronic check;59;1
PNKNK01977;1;0;1;1;84.450;1;1;2;5848.600;1;0;Bank transfer (automatic);69;0
JYHOQ72179;1;0;1;0;70.300;1;0;1;1706.450;0;1;Credit card (automatic);24;0
LGYHQ80875;0;0;0;0;94.050;1;0;2;811.650;0;1;Electronic check;9;0
CINUD73374;1;0;1;1;19.500;1;0;0;159.350;2;0;Bank transfer (automatic);8;0
HKTFG15775;1;0;0;1;19.650;1;0;0;655.850;0;0;Bank transfer (automatic);30;1
WMOFI81845;1;0;1;0;71.400;1;0;1;4487.300;1;0;Credit card (automatic);62;0
HHSHJ12932;0;0;0;1;21.100;1;0;0;741.000;1;0;Mailed check;35;0
PTVNS60512;1;0;1;1;19.150;1;0;0;998.100;1;0;Credit card (automatic);55;0
WFCSM39952;0;0;0;1;60.850;1;0;1;111.400;0;0;Electronic check;2;0
QXKBE92537;1;1;0;0;94.450;1;1;2;2653.650;0;1;Electronic check;29;1
GKCWQ20806;0;0;0;0;74.950;1;0;2;151.750;0;0;Electronic check;2;0
ERQOJ25199;0;1;0;0;54.600;0;2;1;1803.700;0;1;Electronic check;33;0
GQWYX30741;0;0;0;0;75.900;1;1;2;357.750;0;1;Bank transfer (automatic);5;1
HDPJV76608;0;0;0;1;69.200;1;0;2;69.200;0;1;Electronic check;1;1
UEFCZ43893;1;0;0;1;105.500;1;1;2;7544.000;2;1;Electronic check;72;0
NNASM28561;0;1;0;0;89.550;1;0;2;3856.750;0;1;Mailed check;43;1
YKXKD80659;0;0;0;1;74.750;1;1;2;799.650;0;1;Electronic check;10;1
VVMYB82076;1;0;0;1;26.000;1;1;0;2006.950;2;1;Bank transfer (automatic);70;0
MTGZX63657;0;0;0;0;96.000;1;0;2;2122.450;0;1;Electronic check;24;1
TTOYH93919;0;0;0;1;19.500;1;0;0;470.200;0;1;Mailed check;23;0
VCIXC66822;1;0;1;1;51.250;0;2;1;2151.600;1;1;Bank transfer (automatic);43;0
VZNQB61211;0;0;0;1;19.100;1;0;0;19.100;0;1;Mailed check;1;1
KMGLI23595;0;0;0;0;80.250;1;1;2;1861.500;0;1;Electronic check;24;1
WPJTV84336;1;1;1;1;103.900;1;1;2;6767.100;1;1;Bank transfer (automatic);65;0
PNTHC10614;1;0;1;1;109.600;1;1;2;5953.000;0;1;Mailed check;56;0
AECUZ85801;0;1;0;0;79.100;1;0;2;79.100;0;1;Electronic check;1;1
TNLZA11046;1;1;0;0;105.800;1;1;2;2998.000;0;1;Electronic check;28;0
BQPVU14429;0;0;0;1;29.150;0;2;1;357.150;0;0;Electronic check;13;0
PVRAN42771;0;0;0;1;80.100;1;0;2;679.300;0;1;Bank transfer (automatic);8;1
BDPXA60775;0;0;0;1;70.150;1;0;2;194.200;0;1;Electronic check;3;0
WMWOG51435;0;0;0;0;19.950;1;0;0;19.950;0;0;Electronic check;1;1
OBZPH60051;0;1;0;1;89.150;1;1;2;2277.650;0;1;Electronic check;26;1
LFHLY68948;0;1;0;0;75.750;1;1;2;75.750;0;1;Electronic check;1;1
ISEZX27324;0;0;0;1;20.500;1;0;0;104.300;0;1;Mailed check;5;0
ZUWZA14815;0;0;0;0;94.500;1;1;2;2659.400;0;1;Credit card (automatic);28;1
WXJAK52932;1;1;0;1;104.050;1;1;2;1133.650;0;1;Bank transfer (automatic);11;1
WRIDW84442;0;1;0;1;80.450;1;1;2;5224.350;0;1;Credit card (automatic);66;1
TSSMU06215;1;0;0;0;19.950;1;0;0;1126.750;1;0;Credit card (automatic);56;0
BAYGL69255;1;1;0;1;25.100;1;1;0;1275.600;2;0;Credit card (automatic);53;0
AJGEH32374;1;0;1;1;31.000;0;2;1;95.050;0;1;Mailed check;3;1
JLBGY69047;0;1;0;1;117.350;1;1;2;8436.250;2;1;Credit card (automatic);72;0
ENEJV96207;0;0;0;1;70.550;1;0;2;433.950;0;0;Credit card (automatic);6;0
TEUJK53229;1;0;1;1;114.600;1;1;2;8100.250;2;0;Bank transfer (automatic);71;0
YKUVW93641;0;0;0;0;19.800;1;0;0;309.400;0;1;Mailed check;15;0
MVYRY64635;0;1;0;1;69.850;1;0;1;4003.000;2;0;Bank transfer (automatic);57;0
LATFU64846;0;0;0;0;24.550;1;1;0;1657.400;2;0;Mailed check;68;0
PTMEZ87187;0;0;0;1;31.050;0;2;1;347.250;0;1;Electronic check;13;1
GQBZC77119;1;0;1;1;24.700;1;1;0;1810.550;2;0;Bank transfer (automatic);71;0
NGNBH87222;0;0;0;0;40.000;0;2;1;223.450;0;0;Mailed check;5;1
TFSMK24325;0;0;0;0;89.600;1;1;2;1633.000;1;1;Credit card (automatic);18;0
TNCWL14728;0;0;1;0;94.700;1;0;2;3512.500;0;1;Electronic check;36;0
BMAQU00143;1;0;0;0;84.650;1;1;2;5377.800;2;1;Credit card (automatic);63;0
FJDYW27249;0;0;1;0;54.850;0;2;1;2191.700;1;0;Bank transfer (automatic);39;0
VWVBO46931;0;0;0;1;19.550;1;0;0;61.050;0;0;Electronic check;3;0
KOBTQ03013;0;0;0;0;20.050;1;0;0;614.450;2;1;Bank transfer (automatic);32;0
YAACC70446;1;1;0;0;70.200;1;0;2;280.350;0;1;Electronic check;4;0
YWKHZ82907;1;1;0;1;93.200;1;1;2;2931.000;0;1;Electronic check;32;1
QMGOE59088;0;1;0;0;74.200;1;1;2;1133.900;0;1;Credit card (automatic);15;1
KTRTH47956;1;1;0;1;81.000;1;1;2;371.650;0;1;Electronic check;5;1
RKGLH50578;1;0;1;1;20.350;1;0;0;191.100;2;0;Mailed check;9;0
JVQGF63415;1;0;1;1;81.150;1;0;1;2545.750;1;1;Mailed check;31;0
JJAVA40651;0;0;0;1;49.500;1;0;1;49.500;0;0;Electronic check;1;0
QKYGT20184;1;0;1;0;81.050;1;0;2;81.050;0;1;Electronic check;1;0
FNIUJ73799;0;0;0;0;100.200;1;0;2;198.500;0;0;Electronic check;2;0
KKFWL19709;0;0;0;1;23.300;1;1;0;797.100;2;0;Bank transfer (automatic);35;0
MQJCH73117;0;0;0;1;19.550;1;0;0;99.600;1;0;Electronic check;5;0
NPFWW58969;1;0;1;0;50.150;1;0;1;168.150;0;1;Electronic check;3;1
GFXLZ87912;0;0;0;0;49.050;1;0;1;593.050;0;1;Bank transfer (automatic);12;0
HPRFL49791;1;0;1;0;24.150;1;1;0;1402.250;2;0;Bank transfer (automatic);56;0
AXXYF61819;1;0;1;0;24.750;1;1;0;1859.100;2;0;Credit card (automatic);72;0
QCBCA79084;1;0;0;1;69.400;1;0;2;69.400;0;1;Mailed check;1;1
TJMBR68777;1;0;0;0;84.800;1;0;2;84.800;0;1;Electronic check;1;1
UYDTX09758;1;0;0;1;90.100;1;1;1;2312.550;1;1;Credit card (automatic);26;0
LNWUM45816;0;0;0;1;49.150;0;2;1;649.400;0;0;Electronic check;13;0
TIALW49571;0;0;1;1;65.600;1;0;1;1010.000;1;0;Credit card (automatic);15;0
LIXVT49895;0;1;0;0;95.900;1;1;2;6503.200;0;1;Electronic check;68;0
QGENL08866;1;1;0;1;101.250;1;0;2;2754.450;0;1;Electronic check;27;1
ARNLO27992;1;1;0;1;69.350;1;0;2;341.600;0;1;Electronic check;5;0
YNWZU30272;1;0;0;1;25.000;1;1;0;1584.800;2;0;Credit card (automatic);64;0
VRMNM95788;0;0;0;1;65.200;1;1;1;1043.350;0;1;Credit card (automatic);16;1
URTMR89437;0;0;0;1;79.650;1;0;2;152.700;0;1;Mailed check;2;1
SHNDT79632;0;0;0;1;39.100;0;2;1;1982.100;2;0;Mailed check;52;0
YYPWD80073;0;0;0;1;25.050;1;1;0;369.100;2;0;Bank transfer (automatic);15;0
AKPIA45676;1;0;1;1;109.100;1;1;2;4454.250;1;1;Bank transfer (automatic);41;0
WTFIV69274;0;1;0;0;71.300;1;0;2;1389.200;0;0;Credit card (automatic);20;1
GXMDA59147;1;0;0;1;19.300;1;0;0;593.200;1;0;Mailed check;32;0
UXAGJ77671;0;0;0;0;50.450;1;1;1;50.450;0;1;Electronic check;1;1
DPADN48273;1;0;1;1;83.300;1;1;1;6042.700;2;1;Bank transfer (automatic);72;0
YPOEG57889;1;0;1;1;84.750;1;0;1;2839.450;2;0;Mailed check;34;0
EDTYC72422;0;0;1;0;19.550;1;0;0;819.950;2;0;Bank transfer (automatic);44;0
MQAOA16769;0;0;0;0;75.100;1;0;1;5336.350;2;1;Bank transfer (automatic);72;0
MSWXT51689;1;0;1;0;94.750;1;0;2;759.550;0;1;Electronic check;8;0
AZZPJ19766;1;0;0;0;34.200;0;2;1;256.600;0;0;Mailed check;7;0
LOBKY87118;1;0;1;0;19.850;1;0;0;1188.250;2;0;Mailed check;59;0
SIHCH90572;0;0;0;1;96.600;1;1;2;291.900;0;1;Electronic check;3;1
DTFYB52293;0;0;0;1;98.800;1;0;2;3959.150;2;1;Bank transfer (automatic);41;0
ZVHDV63705;1;0;0;1;25.300;1;1;0;1554.900;2;0;Bank transfer (automatic);61;0
DRBQT48182;1;0;0;0;80.150;1;1;2;2265.250;0;1;Bank transfer (automatic);29;1
XTUWL22304;1;0;1;1;19.550;1;0;0;883.350;2;0;Mailed check;48;0
JKSGK10669;0;0;0;0;20.150;1;0;0;20.150;0;0;Mailed check;1;1
QSWCD18526;1;0;1;0;24.800;1;1;0;1514.850;2;1;Mailed check;64;0
FLENO66254;1;0;0;0;20.750;1;0;0;1185.950;2;0;Mailed check;58;0
GKNMI17661;0;0;0;0;84.900;1;1;2;2516.200;0;1;Electronic check;29;0
HCJTI65029;1;1;0;0;94.700;1;1;2;673.100;0;1;Credit card (automatic);7;1
ARSVR23236;1;0;0;0;111.050;1;0;2;7321.050;2;1;Electronic check;67;0
AALRN31647;0;0;0;0;70.000;1;0;1;347.400;1;1;Mailed check;5;1
ZATLR60648;0;0;0;1;52.850;1;0;1;1498.650;2;0;Bank transfer (automatic);27;0
UCLNH70964;0;0;0;0;20.050;1;0;0;20.050;0;0;Mailed check;1;0
PYWXL30979;1;0;1;1;19.950;1;0;0;82.900;0;1;Electronic check;4;0
UMSIY47194;0;0;1;0;19.650;1;0;0;100.900;0;0;Mailed check;6;0
IAYHD69173;0;0;1;0;33.600;0;2;1;33.600;0;0;Mailed check;1;0
QWPNC01128;1;0;0;0;84.350;1;1;1;4059.350;1;0;Electronic check;49;1
HFSBT52089;0;0;0;1;55.050;1;0;1;102.750;0;1;Credit card (automatic);2;1
ULUHT64732;1;0;1;0;84.900;1;1;1;1398.250;0;0;Electronic check;16;0
SRCDE20806;0;0;1;1;25.400;1;1;0;25.400;0;0;Mailed check;1;0
UWHNB75042;0;0;0;0;69.750;1;0;2;1729.350;0;0;Electronic check;25;0
ZCSBI03808;0;0;0;0;20.000;1;0;0;198.700;0;0;Credit card (automatic);10;0
CGGUN62509;0;0;0;0;84.400;1;0;2;4484.050;1;0;Electronic check;54;0
MHUMO96617;1;1;1;0;49.250;1;0;1;49.250;0;1;Credit card (automatic);1;1
OLSKT51769;1;0;0;1;66.900;1;1;1;4370.250;2;0;Bank transfer (automatic);66;0
MIGPM51726;0;0;0;0;65.550;1;1;1;237.200;0;0;Mailed check;4;0
NGWON66716;0;0;0;1;20.350;1;0;0;150.600;0;0;Mailed check;7;0
SAEJD81694;1;1;0;0;56.550;0;2;1;3952.650;2;0;Credit card (automatic);69;0
ISXZP35856;0;0;0;1;95.650;1;1;2;778.100;0;0;Bank transfer (automatic);8;1
GLPQB21081;1;0;0;0;55.550;1;1;1;1405.300;0;0;Credit card (automatic);25;0
WTIPC60293;0;1;0;0;101.100;1;1;2;3744.050;0;1;Electronic check;37;1
SLUJI02475;1;0;1;0;19.700;1;0;0;19.700;0;0;Mailed check;1;0
IQRFR41164;1;0;1;0;24.100;1;1;0;73.100;1;0;Credit card (automatic);4;0
OSFEU23093;0;0;0;0;33.900;0;2;1;298.450;0;1;Mailed check;10;1
HEUZG04582;0;0;0;1;35.400;0;2;1;450.400;2;0;Mailed check;13;0
KLOTR72852;1;0;0;1;78.850;1;1;1;876.750;1;0;Electronic check;12;0
EZFMJ12413;1;0;0;0;25.450;1;1;0;1538.600;2;0;Bank transfer (automatic);61;0
HBOBZ61965;1;0;0;0;99.350;1;1;2;6347.550;2;1;Electronic check;65;0
VXRIL48726;0;0;0;0;64.650;1;1;1;3665.550;1;1;Bank transfer (automatic);56;0
HBGQN61946;0;0;0;0;81.150;1;1;1;4126.200;1;1;Credit card (automatic);51;0
LLOEI56813;1;0;1;0;91.250;1;1;2;4013.800;1;1;Credit card (automatic);43;0
HBSWP15365;0;0;0;1;49.900;1;0;1;49.900;0;1;Electronic check;1;0
JRWWP09883;0;0;0;1;54.200;1;0;1;140.400;0;1;Electronic check;3;0
JATSN36654;0;0;0;1;39.700;0;2;1;710.050;0;1;Electronic check;19;0
TCXKK18333;1;0;0;0;107.750;1;1;2;4882.800;0;1;Bank transfer (automatic);45;0
BRPCJ03243;1;1;0;1;100.200;1;1;2;6851.650;0;1;Electronic check;68;1
MZHWP20023;0;0;0;1;20.500;1;0;0;20.500;0;0;Mailed check;1;1
SJHJV48215;1;0;1;1;89.600;1;1;2;2901.800;0;0;Electronic check;32;0
GVBXT95813;1;0;1;0;34.800;0;2;1;1980.300;1;0;Mailed check;59;0
UOWHD52425;1;0;1;0;20.350;1;0;0;929.200;2;0;Mailed check;45;0
XPFPU68929;1;1;0;0;104.250;1;1;2;2433.900;0;1;Electronic check;24;1
WILMM11873;1;0;1;0;89.400;1;1;1;5597.650;2;1;Credit card (automatic);63;0
CYRBD41097;1;1;0;0;51.600;1;1;1;1442.000;0;1;Electronic check;29;0
XWSCN09134;1;0;1;0;85.500;1;1;2;4713.400;0;0;Bank transfer (automatic);55;0
VVWLQ88377;0;0;0;1;84.950;1;0;2;668.400;0;0;Electronic check;8;1
HOVES63459;0;0;0;0;25.050;0;2;1;852.700;0;1;Bank transfer (automatic);34;0
DCJWY32444;0;0;0;1;70.250;1;0;2;70.250;0;1;Electronic check;1;1
DCXNF87352;1;0;0;0;54.950;1;0;1;568.850;0;1;Credit card (automatic);10;0
CFLYY56766;1;0;1;0;73.350;1;0;1;5154.500;2;1;Credit card (automatic);71;0
QYOHV82173;0;0;0;0;55.750;1;0;1;266.950;0;1;Mailed check;5;0
WYVVE24867;1;0;0;0;79.300;1;1;1;2484.000;1;1;Mailed check;31;0
BASKD20246;0;0;0;1;74.600;1;0;2;74.600;0;1;Mailed check;1;1
IJEQJ53665;0;0;0;0;88.700;1;1;2;1761.450;0;1;Electronic check;20;1
IUNXN61314;1;0;1;1;20.200;1;0;0;382.200;0;0;Mailed check;19;0
FJGCV35209;1;0;1;0;112.600;1;1;2;8126.650;2;1;Credit card (automatic);72;0
ZMNTZ17347;1;0;1;1;25.000;1;1;0;300.700;2;0;Mailed check;11;0
ZGYUW42289;0;0;0;0;90.050;1;1;2;368.100;0;1;Electronic check;4;1
BRXPO96019;1;0;0;1;104.950;1;1;2;2566.500;0;1;Bank transfer (automatic);25;1
LBNMK45848;1;1;0;0;24.700;1;1;0;1174.350;1;0;Credit card (automatic);45;0
LJDFO84953;0;1;0;1;108.950;1;1;2;7111.300;0;1;Bank transfer (automatic);64;0
CICYS79763;0;0;0;0;20.700;1;0;0;83.750;0;1;Credit card (automatic);4;0
PZLXD33749;0;0;0;0;19.700;1;0;0;675.600;0;0;Mailed check;34;0
JVVQY56968;1;0;1;1;70.100;1;0;1;3238.400;2;1;Credit card (automatic);48;0
GHNWN22039;1;0;0;1;79.650;1;1;2;1928.700;0;1;Mailed check;24;0
UTFKA94895;1;1;0;0;60.900;1;0;1;551.950;0;0;Bank transfer (automatic);8;0
LYCOI41294;0;0;1;1;104.000;1;1;2;7039.050;2;1;Electronic check;67;0
BOVXD22574;1;0;0;0;66.600;1;1;1;979.500;0;1;Credit card (automatic);14;0
EGQFK51439;0;1;0;1;29.650;0;2;1;291.400;0;1;Electronic check;10;1
TGFHX98332;1;0;1;0;97.100;1;1;2;4016.750;1;0;Electronic check;42;0
UGUSU83873;1;0;1;1;20.050;1;0;0;284.300;0;0;Mailed check;15;0
LLFYV53659;0;0;0;1;45.850;1;0;1;105.600;0;1;Mailed check;2;0
HRXRK94081;1;0;1;1;105.150;1;1;2;4730.900;0;1;Electronic check;45;0
RHDJD15651;0;0;1;1;84.050;1;1;2;333.550;0;0;Bank transfer (automatic);4;1
WFARN11508;1;0;1;1;108.750;1;1;2;7156.200;2;1;Credit card (automatic);67;1
OIGLP59952;0;0;0;0;56.650;1;0;1;654.850;0;0;Mailed check;12;1
BDJKB04078;1;0;0;0;95.750;1;1;2;5742.900;0;1;Electronic check;60;1
DOMLJ29471;0;0;1;0;50.600;1;0;1;50.600;0;0;Mailed check;1;1
IEYJD83099;0;1;0;1;70.600;1;0;2;70.600;0;1;Mailed check;1;0
AQPHZ39006;0;0;0;1;19.900;1;0;0;19.900;0;0;Mailed check;1;1
RXFMG45441;1;0;1;0;43.450;1;0;1;345.500;1;1;Mailed check;8;0
NALOJ16241;0;1;0;0;89.800;1;1;2;502.600;0;1;Electronic check;5;1
GIQMR14473;1;0;0;0;69.150;1;0;2;69.150;0;1;Electronic check;1;1
LOCWC23466;1;0;1;1;20.500;1;0;0;1191.400;2;0;Credit card (automatic);58;0
RKOCB51721;1;0;0;0;108.950;1;1;2;7875.000;2;1;Credit card (automatic);72;0
CHTDM28088;1;0;1;1;25.100;1;1;0;611.450;2;0;Mailed check;23;0
PDSGJ82426;1;0;0;0;39.150;0;2;1;2692.750;2;1;Credit card (automatic);70;0
FVEWJ55206;1;0;1;1;84.500;1;1;2;916.900;0;1;Electronic check;12;1
RXIHG21354;0;0;0;0;45.650;1;0;1;45.650;0;1;Electronic check;1;1
TDRFT69816;1;0;1;0;54.300;0;2;1;2317.100;1;1;Electronic check;44;0
USDBL57515;1;0;1;0;81.000;1;0;1;3846.350;2;0;Mailed check;46;0
XIGKN84572;0;0;0;0;19.600;1;0;0;356.150;0;1;Credit card (automatic);20;0
KLBQG01115;1;1;1;0;93.950;1;0;2;2861.450;0;1;Mailed check;32;0
ISHSF26761;0;0;0;0;20.300;1;0;0;20.300;0;0;Mailed check;1;0
TWFFZ04363;0;0;0;1;85.250;1;1;1;5714.200;2;1;Mailed check;67;0
OHLSK49021;0;1;0;1;98.650;1;1;2;2862.750;0;0;Electronic check;29;1
QTSBS25608;1;0;1;1;23.300;1;1;0;1623.150;1;1;Bank transfer (automatic);72;0
FOIGH39025;1;1;0;0;101.350;1;1;2;1218.550;0;1;Electronic check;12;1
VHKAJ13526;1;0;1;0;71.600;1;1;1;1957.100;0;0;Bank transfer (automatic);27;0
WTPON17411;1;0;1;0;115.850;1;1;2;6567.900;2;0;Mailed check;56;0
BCKQJ23829;0;0;1;1;100.150;1;1;2;6413.650;1;1;Electronic check;62;1
XWOVN79503;0;0;0;0;34.700;0;2;1;383.550;0;0;Mailed check;11;0
ZHSKZ01917;0;1;0;0;74.750;1;0;1;2111.300;0;1;Electronic check;30;0
RAOQO03626;0;0;0;1;19.650;1;0;0;830.250;2;0;Credit card (automatic);40;0
ACRXS42824;1;1;0;0;24.850;0;2;1;955.750;0;1;Electronic check;38;0
OXZMD87994;0;0;0;1;29.750;0;2;1;790.700;0;1;Mailed check;28;0
UCPVT92231;0;0;0;1;94.400;1;0;2;94.400;0;0;Electronic check;1;1
DILPE16008;0;0;0;1;45.000;1;0;1;524.350;0;1;Bank transfer (automatic);12;0
BDHAW08103;1;0;1;1;78.400;1;1;1;1832.400;1;0;Electronic check;24;0
AFQJB53343;0;1;0;0;25.100;1;1;0;1789.900;2;1;Credit card (automatic);72;0
EVBOJ06412;0;0;0;0;82.300;1;0;2;214.400;0;1;Mailed check;3;0
IHCGW80155;1;0;1;1;115.500;1;1;2;8425.150;2;1;Electronic check;72;0
OQQRW87463;0;0;0;0;25.250;1;1;0;101.900;0;0;Mailed check;4;0
HXOPH33708;0;0;0;1;76.100;1;1;2;257.600;0;0;Electronic check;3;0
JMONI27228;1;1;0;1;49.550;1;0;1;49.550;0;1;Electronic check;1;1
RIJEP04756;0;0;0;0;77.850;1;1;2;3365.850;0;1;Electronic check;43;1
BKVDS81118;0;0;0;1;40.700;0;2;1;449.300;0;0;Bank transfer (automatic);10;0
RLWWD02242;0;1;0;1;44.300;1;0;1;89.300;0;1;Electronic check;2;0
NJYRO65087;1;0;0;0;18.800;1;0;0;294.950;1;0;Mailed check;15;0
BBQAY83167;0;0;0;1;59.950;0;2;1;3921.100;2;0;Credit card (automatic);65;0
OEGBV21504;0;0;0;0;20.100;1;0;0;562.600;1;0;Bank transfer (automatic);27;0
HUAZH35514;0;1;0;0;74.400;1;1;2;74.400;0;1;Electronic check;1;1
FEEWR88846;0;0;0;0;20.600;1;0;0;754.000;1;0;Bank transfer (automatic);35;0
VXZLG59682;0;0;0;0;46.600;1;0;1;87.900;0;1;Bank transfer (automatic);2;0
BDOQC30709;0;0;0;1;99.650;1;0;2;5941.050;2;1;Electronic check;60;0
WARNZ28212;0;0;1;1;19.450;1;0;0;921.300;1;0;Credit card (automatic);49;0
XWMPY21088;0;0;0;0;35.450;0;2;1;106.850;0;1;Mailed check;3;1
PEEBY81943;1;0;1;1;19.900;1;0;0;533.500;1;0;Mailed check;24;0
SREOM26856;1;0;1;1;89.100;1;1;2;2368.400;0;1;Electronic check;25;1
VPXTA26571;1;0;1;1;88.850;1;0;2;929.450;0;1;Electronic check;10;0
WJEUN50674;1;0;1;0;54.200;1;0;1;3838.200;2;1;Bank transfer (automatic);67;0
YMZZJ22057;0;1;0;0;84.800;1;1;2;546.950;0;1;Electronic check;7;1
UDIEF42773;1;0;1;0;81.000;1;1;1;1923.850;0;0;Bank transfer (automatic);24;0
BKXGA14805;1;1;0;0;116.050;1;1;2;8404.900;2;1;Bank transfer (automatic);72;0
YPBTM46489;0;0;0;0;73.900;1;1;1;3958.250;2;1;Bank transfer (automatic);53;0
NQYSN30979;1;1;0;0;86.850;1;1;2;156.350;0;1;Mailed check;2;1
WYPLL92507;0;0;0;1;75.550;1;1;2;413.650;0;0;Electronic check;5;1
VDBUR52457;1;0;0;1;35.450;0;2;1;1958.950;1;0;Mailed check;52;0
FZTOE84686;1;0;1;1;74.350;1;0;1;5237.400;2;1;Electronic check;72;0
OPLNG76399;1;0;1;0;79.250;1;1;1;5731.850;2;1;Bank transfer (automatic);70;0
XVRZL86318;0;0;0;0;20.150;1;0;0;163.700;1;1;Mailed check;9;0
QQWPW57533;0;0;0;1;59.900;1;0;1;1654.700;1;1;Electronic check;28;0
FIIJL93392;1;0;0;0;85.950;1;1;1;6151.900;2;0;Bank transfer (automatic);72;0
XYTSV86449;1;0;0;0;40.150;0;2;1;1626.050;0;1;Bank transfer (automatic);42;0
UZPWD66886;1;0;0;1;102.000;1;1;2;1145.350;0;1;Electronic check;11;1
OULXE15344;1;0;1;1;49.700;1;0;1;2961.400;1;1;Bank transfer (automatic);61;0
MIVLE39028;1;0;1;0;75.700;1;1;1;4676.700;2;0;Mailed check;63;0
RLAQD42371;0;0;0;0;45.850;1;0;1;45.850;0;1;Mailed check;1;1
DNHLN12089;1;0;1;0;48.350;1;1;1;1067.150;1;1;Credit card (automatic);23;1
VCUMB07045;1;0;0;1;20.250;1;0;0;1278.800;2;0;Credit card (automatic);61;0
QHZGP25509;0;0;0;0;19.500;1;0;0;128.600;1;0;Mailed check;7;0
OMJNA78172;0;0;0;0;20.400;1;0;0;275.700;1;0;Bank transfer (automatic);14;0
POVEX28112;1;1;1;1;88.450;1;0;2;2130.550;0;1;Bank transfer (automatic);23;0
HPQPG99403;1;0;0;1;91.750;1;1;2;865.800;0;0;Bank transfer (automatic);9;1
NWRPA20124;1;1;0;1;99.550;1;1;2;1131.200;0;1;Electronic check;11;1
LDKUH51768;0;0;0;1;75.150;1;0;2;3772.650;1;0;Electronic check;48;0
CNTZX02814;1;0;0;0;19.950;1;0;0;1234.800;2;1;Bank transfer (automatic);63;0
JPSCL34401;0;0;0;1;99.950;1;0;2;547.650;0;1;Mailed check;6;1
BUYEC72842;0;0;0;1;50.950;0;2;1;229.400;0;1;Credit card (automatic);5;0
EGMON41781;1;0;0;0;88.000;1;1;2;5986.450;2;1;Credit card (automatic);70;0
NTKOD23737;0;0;0;0;66.250;1;0;1;546.450;0;1;Electronic check;8;0
WNTMJ45383;1;0;1;1;24.950;1;1;0;1165.900;1;0;Mailed check;46;0
GKDZZ13453;0;0;1;0;19.550;1;0;0;128.600;0;0;Mailed check;6;0
ANODQ88838;1;0;1;1;84.400;1;1;2;5746.750;2;1;Credit card (automatic);68;0
SYSFC14885;1;0;1;0;20.650;1;0;0;702.050;0;1;Electronic check;31;0
QMYLD58761;1;0;1;1;20.050;1;0;0;415.100;1;0;Mailed check;23;0
BLSYF39086;0;0;0;1;83.900;1;0;2;497.550;0;0;Electronic check;6;1
VTEOA43171;0;0;0;0;50.750;1;0;1;50.750;0;1;Electronic check;1;1
GALYP34227;0;0;0;0;79.450;1;1;2;145.150;0;1;Electronic check;2;0
QKNTN54616;1;1;0;0;94.300;1;1;2;3953.150;0;1;Electronic check;43;0
GPKZU99756;1;0;1;0;19.750;1;0;0;856.500;2;0;Credit card (automatic);46;0
VFLKH22841;1;0;0;0;99.250;1;0;2;4920.800;1;1;Credit card (automatic);49;0
MUQUF89454;0;0;0;0;94.800;1;1;2;4837.600;1;1;Electronic check;51;1
CUZUJ51497;1;0;1;0;92.900;1;0;2;2768.350;1;0;Bank transfer (automatic);28;0
RMGHA96144;1;0;0;0;91.850;1;1;2;5940.850;0;1;Bank transfer (automatic);65;1
YVXCM50769;0;0;0;0;83.400;1;1;2;4149.450;0;0;Bank transfer (automatic);51;0
QZLRL50884;0;0;0;0;20.650;1;0;0;20.650;0;0;Electronic check;1;0
IEXZT50548;0;0;1;0;75.350;1;0;2;75.350;0;1;Electronic check;1;1
ZBEQN30343;1;0;0;1;34.700;0;2;1;1604.500;1;0;Mailed check;48;1
CMPEY79034;1;1;0;0;80.300;1;1;2;80.300;0;1;Electronic check;1;1
DHAOW86547;0;0;0;1;54.150;1;1;1;101.650;0;0;Mailed check;2;0
JONDJ20393;0;0;0;0;55.450;1;0;1;1477.650;1;0;Bank transfer (automatic);27;0
TRNQN76236;0;0;1;0;49.900;1;0;1;49.900;0;1;Mailed check;1;1
KVZKQ88219;1;0;1;1;58.400;0;2;1;4113.150;1;1;Bank transfer (automatic);70;0
